object_id,text,text_type,label,ai_model
70,"Sumpah ya... masa aku awalnya transfer dari shopee ke gopay sudah berhasil tapi di gopay blm masuk sudah aku chat customer service nya udh 1 minggu lebih duit aku blm balik sampe sekarang, aneh bngt padahal aku ga ada salah ke nomor tujuannya tapi masi blm masuk kecewa parah aku Aplikasi penipu nih kalau kayak gini terus.",review,1,gemini
71,"Lumayan lah ya, sayang shoppe awal² mantap bgt tp mungkin sdh terlalu banyak yang pakai mulai lemot bgt sudah berapa x di batalkan oleh shoppe katanya pengembalian dana sdh proses tp masuknya lama nda jelas juga kapan Ya standar aja sih layanannya.",review,1,gemini
72,"Wah, mantap banget sih! wajib banget sih menurut aku punya shopee karna ini cocok banget buat kaum mageran kaya aku ,apa lagi kalau mau pergi eh gak taunya cuaca panas banget cuman lebih hati' aja sih kalau pilih toko karna terkadang juga ada yg palsu Beh mantul banget, jangan ragu belanja di sini.",review,1,gemini
73,"Kecewa parah asli, PLEASE SHOPPE JANGAN SPAM DI APP WATTPAD BANGET MENGGANGU BANGET SUMPAH/JANGAN NYAMPAH DONG GAK SUKA DIMANA MANA ADA GANGGU AJA BISA DIEM GK SIH NYAMPAH DIMANA MANA BANYAK IKLAN GK JELASS😏😏😏 Bikin males belanja kalau kayak gini terus.",review,1,gemini
74,"Nyesek banget rasanya, iklannya bener bener annoying parah. kayak dari apk lain kalo iklannya nongol langsung di arahin ke apk ini langsung, udah gitu tombol x nya suka palsu alhasil malah masuk ke apknya. gw kasih tau aja iklan kaya gitu bukannya bikin orang tertarik sama apk lu yg ada bawaannya kesel termasuk gw. muak bet sama ni apk👎 Tolong diperbaiki dong, jangan merugikan konsumen gini!",review,1,gemini
75,"Bener-bener kapok deh. gw berjualan di shopee sdh 9thn lamanya, sempat tutup krn sakit selama 9 bulan saja, lalu fasilitas pembayaran spaylater toko gw di tutup, toko kembali aktif hampir 7 bulan ini, namun fasilitas spaylater belum juga diaktifkan kembali, hampir tiap bulan gw membuat laporan yg sama ke customer service shopee untuk bisa diaktifkan agar pembeli gw bisa mudah pembayarannya belanja di toko gw, jawaban dr laporannya pun selalu sama, menunggu pengecekan terlebih dulu dr.pihak internal🙄 Bener-bener kacau pelayanannya.",review,1,gemini
76,"Gak habis pikir sama sistemnya, kalo ngiklan yang bener dong, masa gue kagak nyentuh apa apa tiba-tiba kebuka apk Shopee, gue cuma mau baca wattpad aja susah, main game pun susah, padahal kagak mencet apa apa tiba tiba keluar iklan, Tiba-tiba langsung beralih ke apk Shopee. yang bener dikit kalo ngiklan, ganggu waktu orang tau. WOY PIHAK SHOPEE KALO MAU IKLAN YG WARAS, GUE LAGI ENAK² BACA CERITA GA MENCET APAPUN MALAH TIBA² MASUK KE APK SHOPEE, GIMANA SIH! PROMOSI SIH IYA TAPI JGN SEGITU NYA, MENGGANGU TAHU GAK! Kecewa berat!",review,1,gemini
77,Ada plus minusnya sih... belanja lbh mudah dgn shopee dan banyak pilihan saran aja kalo bisa dikasih menu tanya jawab seputar produk sesama reseller agar bisa pastikan produk yang mau dibeli agar ga ada penipuan kayak e-commerce yang lain tp ada yg bikin kecewa parah pelacakan pesanan kurang akurat dan ga sesuai dengan keadaan yg sebenarnya Tolong diperbaiki lagi kekurangannya biar makin oke.,review,1,gemini
78,"Asli ini mengecewakan banget, shopee, barang sudah aku kembalikan, duit aku masih belom juga dikembalikan, aku ingin membeli barang pengganti dengan cepet parah , malah di ulur waktu hingga 1 Minggu kerja, ini banget meragukan aku. Kecewa pol, kapok pokoknya!",review,1,gemini
79,"Sumpah kecewa berat, HEY! SHOPEE! AKU GAK PERNAH BERLANGGANAN SHOPEE VIP SPAYLATER! KENAPA TIBA-TIBA GUE DI SURUH BAYAR! dan juga KENAPA GUE HARUS BAYAR! PADAHAL AKU GAK PERNAH BERLANGGANAN! AKU SUDAH LAPOR MALAH TETAP DISURUH BAYAR?!! Aplikasi penipu nih kalau kayak gini terus.",review,1,gemini
80,Sumpah ya... apa sih ni pengirimannya masa estimasinya mundur jauh yg awalnya tnggal 7 - 8 eh tiba tiba pas udh di kirim mlh berubah jadi tnggal 14 mana ga bisa di cancel lagi tanggal segitu mah aku ga ada di alamat bodoh amat tuh paket .user name : rizz_chan Jangan sampai deh kalian ngalamin juga.,review,1,gemini
81,"Wah, mantap banget sih! Selama ini Pakai shoppy Alhamdulillah lancar.bhkn ketika ada barang yg rusak.dan meminta pengajuan duit Cpet bnget duit kembali.Hanya pemasukan saja tolong dong expedisi pengiriman menggunakan Anteraja di matikan saja.krn PENGRIMAN trlalu lama.bnyak dri penjual dan penerima barang mengeluh.dan barang smpek remuk GK karuan smpek di penerima.dan PENGRIMAN pun sering Telat.tdk sesuai tanggal Bintang lima gak pake ragu!",review,1,gemini
82,"Aduh, bener-bener bikin emosi. hapus saja program ansuransi keterlambatan dlm pengiriman jika tgl yg ditetapkan berubah ubah, bagi aku itu hal terbodoh yg membodohi pengguna & yg lebih konyol lagi yg aku alami, pernah dpt ansuransi keterlambatan Rp 10 rb tapi entah kemana di letakan & pd saat aku belanja itu tdk ada pengurangan dng jmlh tsb, profesionalah dlm membuat program yg logika & ditepati sesuai janji, bukan semaunya Bikin males belanja kalau kayak gini terus.",review,1,gemini
83,"Alhamdulillah selalu puas, min tolong berikan fitur cod lagi dong min yg pesanan di atas 2jt gw mau beli hp di atas 2jt GK bisa ini tolong min kasih fitur cod lagi buat pesanan yang di atas 2jt gw mau beli hp Selalu puas belanja di sini, sukses terus ya!",review,1,gemini
84,"Nyesek banget rasanya, proses refund lemot parah, padahal bukti lengkap dan jelas kalo seller (modifikasi ori) sudah mengakui bahwa mereka mengirim paket kosong dan menginstruksikan untuk lanjut transaksi diluar apk. mending Tokopedia lah sumpah refund cepet asal bukti kuat. Bener-bener kacau pelayanannya.",review,1,gemini
85,"Bener-bener ngebantu banget nih. Sejauh ini belanja di shopee cukup memuaskan👍👍👍,namun untuk minimal belanja untuk menggunakan voucher garansi tepat waktu dan voucher-voucher lainnya jangan terlalu tinggi.Sayang bangat kalau belanjanya sedikit vouchernya tak bisa di pakai. Makasih banyak ya, sukses terus!",review,1,gemini
86,"Gak habis pikir sama sistemnya, manajemen kurirnya yang banget aneh, aku memesan barang selama dua hari berturut-turut dan anehnya barang hari pertama belum kunjung datang setelah 5 hari dan barang hari kedua sudah datang terlebih dahulu padahal kedua barang tersebut berasal dari daerah yang sama. Perbaiki itu manajemennya aneh bener Kapok banget, gak mau pake lagi!",review,1,gemini
87,"Makin ke sini kok makin parah ya, Sekarang ada SUBTOTAL UKURAN KHUSUS yang banget mahal biayanya, jadi sebenarnya ga ada gratis ongkir. Pertimbangan gw yaitu untuk menghapus Apk Shopee, Gara-gara tak lagi ada Kemudahan dan Kemurahan darinya. Kecewa pol, kapok pokoknya!",review,1,gemini
88,"Asli ini mengecewakan banget, banget mengecewakan, penyelesaian masalah kita disuruh antri, berhari hari habis waktu ternyata kita di serahkan ke orang lain yang gak paham masalah, kemudian laporan selesai tanpa duit kembali, untung penjualnya mau bernegosiasi diluar shopee Aplikasi penipu nih kalau kayak gini terus.",review,1,gemini
89,"The best lah pokoknya, apk bgus penawaran juga oke, cuma 1 keluhan gw Ini Jasa Pengiriman ny ga ada opsi yg lain kah? pengiriman standar atau ga estimasi nya sama saja cuma beda di harga, Udh itu pengiriman ke alamat gak pernah cepet parah Kdang Gak di kirim, tolong tambahkan Expidisi lain dong Muak sekali gw dengan ekspedisi Spx Lelet & kalau bisa Kontak kurirnya nya terterakan di siru kalau mau hubungi Kurirnya susah nya minta ampun kayak mau nyri maling Top bgt pokonya mah!",review,1,gemini
90,"Sumpah ya... IKLAN DI TIKTOK LU DIKURANGI ANJG, GW SCROL DIKIT AD IKLAN LO BNGST, GW DH DWONLOAD LU NAGAPA MASIH NGIKLANIN GW SI ANJG, MAU GW UINSTAL LU AP GMN NGENTD Nyesel banget sumpah!",review,1,gemini
91,"Gokil, puas banget belanja di sini. makasih banyak bgt ya shopee.. ini ke dua kali aku belanja disini. pertama parfum decant mereknya eden perfumery varian esser dan tokonya ngasih free gift tambahan parfum neuroscent. aku dapat free voucher jadi ga bayar sama sekali. hehe.. terus ada aku beli baju kemeja dan rok plisket motif pohon sama ada gambar hewannya lucu mantap bgt pernah dipake fuji sama beli parfum nco varian golden hour yang pernah dipake amanda manopo. semoga seterusnya belanja disini tetap aman yaa. makasih, sukses slalu y Rekomendasi banget deh pokoknya!",review,1,gemini
92,"Aduh, bener-bener bikin emosi. Marketplace paling bikin istighfar dan kapok sama pengirimannya, paket sudah sampai digudang parungpanjang 2hari ditahan tahan dengan alasan ga masuk akal, aku udh 3x ambil langsung ke gudang! Aku belanja untuk dikirim kerumah! bukan aku yang ambil ke gudang, 3x komplen ga ada tanggapan hanya iya iya saja, kacau kacau SPX nya, mending di TIKTOK kalo belanja, cepet parah sampai tanpa kendala dan drama paket ditahan tahan Tolong diperbaiki dong, jangan merugikan konsumen gini!",review,1,gemini
93,"Kecewa parah asli, pernah pesen di mall ori loh ternyata dia salah kirim, aku retur lah proses retur nya ribet banget ujung ujungnya paket diambil terus gaada update dan dibatakan gitu aja sama shopee jadi barang udah diambil duit ku ga kembali udah ajukan ini itu pun sama aja padahal kurirnya bilang udah di gudang loh tapi kenapa g update, kurasa ini ga aman sih kalo gini Bener-bener kacau pelayanannya.",review,1,gemini
94,"Nyesek banget rasanya, SHOPEE LU BENER BENER SUMPAH DULU GA BEGINI BANGET, KOK SEKARANG KALO AKU BUKA APK lain TIBA-TIBA MASUK SHOPEE SHOPEE SHOPEE BISA SAMPE 5 KALI LEBIH LOHHHH MAU PROMOSI GA GINI JUGA KANNNN??? YAKANNN??? Kecewa berat!",review,1,gemini
95,"Bener-bener kapok deh. Nyesel kaitkan ke SeaBank. Giliran transfer pembayaran disuruh masukin pin. Sedangkan pas ada tagihan bulanan via ShopeePay malah otomatis bayar gausah masukin pin segala. Habis saldo gue gara-gara ShopeePay ga jelas bgt Kapok banget, gak mau pake lagi!",review,1,gemini
96,"Aplikasi andalan aku banget nih, ini shopee mantap bgt semuanya oke cuman aku tiba tiba di tlpon sama orang dri kantor shopee nya bilang aku dapat hadia duit senilai Rp 3.000.000 terus tiba tiba download aplikasih akukami itu gimana sih shopee 😡😡apa itu penipuan tolong jelasin deh Top bgt pokonya mah!",review,1,gemini
97,"Makin ke sini kok makin parah ya, apk yg loadingnya lamaaa bgt kocak, padahal tinggal bayar aja load nya bisa lebih dr 10 menit. sama aja shopee atauapun apk shopeepay nya selalu begitu, pake wifi atau sinyal hp sekalipun tetal aja ngelag parah ni apk Aplikasi penipu nih kalau kayak gini terus.",review,1,gemini
98,"Asli ini mengecewakan banget, mw tanya doang nihya(ak merasa dirugikan bgt) make shopeepay, ngga ku apa apain aplikasinya, eh tbtb akunku ke log out, pas aku login shopeepay lagi pake nomor biasa kok ngga bisa? padahal aku udh topup saldo pas itu. sebelum itu juga masih ada sisa saldo juga loh di nmor itu, tolong ya kenapa kok bisa gitu, padahal temenku suka log out juga bisa login lagi, kok aku nggak? tolong aku merasa dirugikan disini.(ak ga pake cicilan/apapun) cuma pake shopeepaynya aja. Jangan sampai deh kalian ngalamin juga.",review,1,gemini
99,"Sumpah kecewa berat, ini gimana si, udah 1 bulan lebih ga bisa check out, udah ganti"" akun tetep gak bisa, katanya vouchernya ga bisa di pakek, di ganti ttp ga bisa, segera di perbaiki deh Nyesel banget sumpah!",review,1,gemini
100,"Sumpah ya... pengiriman lamaa banget mending pake shopee, dari kota Tanggerang ke kota Cilegon 8 hari 🤮 kalo di shopee 2-3 hari langsung dirumah, Tokopedia mahal doang ngirim lama, ga lagi"" pake apk ini lagi Bikin males belanja kalau kayak gini terus.",review,1,gemini
101,"Alhamdulillah selalu puas, kenapa sih gabisa COD buat yang pengguna baru?? selalu ada masalah kendala dalam transaksi udah nanya ke apk nya gimana cara cod tapi tetep aja gabisa, jujur kecewa parah sama tokopedia. Puas banget, pertahankan terus layanannya!",review,1,gemini
102,"Aduh, bener-bener bikin emosi. harga barang 6ok x2 sampai di pembayaran total barang jadi 140k blm biaya lain nya.. njir.. ketambahan biaya ghoib GA TAU KYK MANA NGITUNG NYA berasa kayak di jajah bngsa sendiri.. pingin bangga sesama anak bangsa. tapi ga tau nya sama aja kayak si OREN Bener-bener kacau pelayanannya.",review,1,gemini
103,"Kecewa parah asli, ini kenapa si ya padahal gw taro titik di di rumah gw alamat dibekasi tapi ko pass di cek lagi malah di jakarta, alhasil semua paket gw di tolak tiga tiganya hadeuhh Kecewa berat!",review,1,gemini
104,"Nyesek banget rasanya, Aplikasinya Jelek,voucher pengguna baru gabisa dipake sama sekali,pdhl akun baru,nomer baru.keterangannya promo ga tersedia,kalo gak tersedia kenapa diadain vouchernya.Nanya ke Customer Service gadapat jawaban yg memberikan solusi sama sekali,malah gantung gitu aja.Saldo refaund aku juga ngendap gabisa diambil dengan alasan proses pengembalian dana sebelumnya masih berlangsung,padahal aku belum melakukannya sama sekali.Dipake untuk belanja lagi juga gabisa.Tolong aplikasinya diperbaiki lagi,rugi bgt aku Kapok banget, gak mau pake lagi!",review,1,gemini
105,"Biasa aja sih sebenarnya, gw benar² hancur dan kecewa parah, harusnya gw telah mendapatkan diskon besar gara-gara pengguna awal. Pertamanya gw memberitahu ke ibu gw bahwa parfum kesukaannya di hp gw itu diskon besar, dan gw ngomong untuk membelikan parfum itu untuknya. Tapi, saat gw pencet beli sekarang, malah loading dan diskon tersebut hilang seketika. Mohon kritik gw ini ditanggapi, agar pengguna lain ga sama seperti gw Ya semoga ke depannya bisa ditingkatkan lagi lah.",review,1,gemini
106,"Gak habis pikir sama sistemnya, jelek banget apk ini, mau verifikasi diri aja mustahil. soalnya, nomor yang baru dibeli katanya udah terhubung sama akun lainnya. padahal gak pernah merasa login pake nomor itu. susahnya tuh kek menghapus tindakan kriminal di dunia. emang bener² mustahil. sepertinya memang harus ganti ke toko lain Aplikasi penipu nih kalau kayak gini terus.",review,1,gemini
107,"Makin ke sini kok makin parah ya, Email di hack pakai beli bareng di Tokopedia. dan app Tokopedia ga bisa bantu malah akun sy di blokir.... minta surat lapor polisi padahal sudah sy lampirkan dr awal penjahatnya pakai no HP beda tp email sy di pakai. Tokopedia memblokir acct gw. Tokopedia banget absur kerjanya salah sasaran respon banget slow ga tanggung jwb cuci tangan pesan brg dr toped ga bisa lacak ... Makasih banyak patner shep dgn tokped sejak thn 2024 berakhir sudha pake app lain yg aman Jangan sampai deh kalian ngalamin juga.",review,1,gemini
108,"Asli ini mengecewakan banget, pengalaman belanja lewat apk ini ... barang belum sampai di rumah sesuai alamat dan sesuai ketentuan batas pengiriman. ajukan komplain tapi dengan solusi sepihak dari Admin komplain dianggap selesai. ajukan komplain lagi Diminta nunggu 15 hari lagi tanpa kepastian. Sebagai pembeli banget dirugikan ... Tokopedia lebih berpihak pada penjual tapi mengabaikan hak pembeli yg sudah bayar tapi ga terima barang dan dianggap aetuju dengan solusi sepihak Tokopedia Nyesel banget sumpah!",review,1,gemini
109,"Sumpah kecewa berat, 10 tahun gw jualan, akhirnya gw memilih berhenti berjualan di toped tiktokshop.. penjual selalu rugi dengan aturan ruwet marketplace.. potongan biaya besar sekali.. dan isinyaa pembeli penipu dan maling,, tiktok sarang maling maling dan pungli..🤣🤣🤣 Bikin males belanja kalau kayak gini terus.",review,1,gemini
110,"Sumpah ya... ongkir nya mahal abiszzzz padahal pengguna baru loh yaaa harga nya serba 100 perak pas di pesan behh ongkir nya sampe 68rb itu kebelet haji atau apa??? ""ekslusif pelanggan baru"" pretttt paling bener mesen di tiktok/shopee ongkir nya jinak semua ga ganas Tolong diperbaiki dong, jangan merugikan konsumen gini!",review,1,gemini
111,"Senang banget langganan di sini, mantap bgt, tapi ng bisa ganti nmr HP gara-gara harus ada kode dari nmr HP lama, padahal itu sudah ga aktif lagi, bisakah kode verifikasi nya diambil dari nomor HP baru saja? biar mempermudah. Selalu puas belanja di sini, sukses terus ya!",review,1,gemini
112,"Aduh, bener-bener bikin emosi. Buruk, promo 1 akun 1 pengguna itu omong kosong, intinya kalo kita terhubung di jaringan wifi yang sama oleh orang yang telah menggunakan promo, itu di anggap pengguna yang sama dan di anggap melanggar S&K. Online shop ini harusnya belajar toko orange, soal prihal kasih voucher ke pengguna. Sudah gitu seller nya banyak yang nakal, dan olshop ini lebih condong membela seller nakal dari pada pengguna, alhasil kalo mau retur atau balik dana, susahnya minta ampun, karna berbelit yang bikin males. Kecewa berat!",review,1,gemini
113,"Kecewa parah asli, gw ga bisa login, padahal sudah ada akun dan sudah masukin kode verifikasi, tapi tetap ga bisa , katanya system error, gara-gara tak bisa dan gw tak mau buat akun baru, maka Tp gw uninstall aja Kapok banget, gak mau pake lagi!",review,1,gemini
114,"Nyesek banget rasanya, TOKOPEDIA KALAH JELAS JAUH DENGAN SHOPPEY !!! KURIRNYA BERMASALAH MASIH SAJA DIAJAK JOIN SAP EXPRESS BANYAK TUH KONSUMEN TOKOPEDIA YG TERIAK2 KOMPLAINT KE Customer Service TOKOPEDIA - KASIH RATING BURUK KE SAP EXPRESS BS CEK SAP EXPRES SURABAYA BERTAHUN2 TETAP MASIH ADA MASALAH .... TOKOPEDIA MENANDAKAN DIA GA PROFESIONAL DALAM MELINDUNGI HAK2 KONSUMEN PELANGGAN. TERIMAKASIH Kecewa pol, kapok pokoknya!",review,1,gemini
115,"Bener-bener kapok deh. Untuk pengisian pulsa kolom nomor telpon tolong di buat kosong terus .. Gw jadi salah isi karna berubah bekas di liat"" teman.. Udah operator nya beda gk bisa transfer pulsa .. Hadeh sesat Aplikasi penipu nih kalau kayak gini terus.",review,1,gemini
116,"Gak habis pikir sama sistemnya, Dulu ada diskusi di etalase produk, bisa melihat pertanyaan pengguna lain dan jawabannya. Lalu diganti dengan hanya chat pribadi ke penjual. Hari ini aku bingung mencari di mana riwayat chat aku menanyakan produk ke penjual. Jangan sampai deh kalian ngalamin juga.",review,1,gemini
117,"Makin ke sini kok makin parah ya, Coucher pengguna baru cuman gimmick, setiap mau co pakai voucher pengguna baru pasti tulisannya ± ""voucher ga dapat digunakan, anda dapat melanjutkan pembelian tanpa voucher."" Padahal akun bnar-benar baru bikin, ngapain voucher nya dikasih waktu? wong gak bisa dipakai 😂 Nyesel banget sumpah!",review,1,gemini
118,"Asli ini mengecewakan banget, ga suka banget katanya dapet promo untuk pengguna baru, pas mau chek out eh tiba tiba promonya udah ga berlaku, tapi pas kembali lagi suruh beli pakai promo PENIPU GASUKA Bikin males belanja kalau kayak gini terus.",review,1,gemini
119,"Sumpah kecewa berat, berulang kali Dibatalkan sistem atau ga segera dikirim hingga voucher hangus dan cuma pengembalian dana. cukup riskan jika barang dipesan merupakan sesuatu yang penting dan ditunggu. merugikan konsumen baik secara waktu dan pikiran. lebih baik beralih ke marketplace lain yang bisa diandalkan. Tolong diperbaiki dong, jangan merugikan konsumen gini!",review,1,gemini
120,"Sumpah ya... tolollllll banyak toko ga aktif , beli instan karna urgent udah hari ke 2 di kirim engga di chat ga di bales ,udh ke 2 toko nya beli gini terus , duit balik jg ga full udh di potong ppn , di apk jg ga bisa chat customer service kaya sebelah , jadi ga bisa bantu solusi.. asli kecewa parah ama nih apk untuk ke sekian kalinya , stop dan uninstal sepertinya jalan terbaik. Bener-bener kacau pelayanannya.",review,1,gemini
121,"Parah banget sih ini, Dulu sempat jadi salah satu marketplace favorit 😄 Namun belakangan terasa makin kurang menarik, terutama sejak cashback dan subsidi ongkir jauh berkurang. Setelah bergabung dengan TikTok juga banyak pengguna yang mulai kurang nyaman. Keluhan bukan cuma dari pembeli, tapi juga dari penjual gara-gara biaya operasional dan potongan terasa makin besar. Semoga ke depannya bisa lebih berpihak ke pengguna dan seller 👍 Kecewa berat!",review,1,gemini
122,"Aduh, bener-bener bikin emosi. toko pedia Harga 3xlipat mahal nya ,dari harga promo 15rb pas di klik menjadi 197rb di toko sebelah gak seperti ini mahal nya promosi dan vocer nya ada tapi nggak guna. Kapok banget, gak mau pake lagi!",review,1,gemini
123,"Kecewa parah asli, emang cocok di kasih bintang 1, apk banyak bug nya, udah belanja masa saldo ke potong terus barang belum berhasil di beli, malah saldo gak di balikin, terus belanja pake promo malah di refund kembali dana nya, contohnya beli pulsa Kecewa pol, kapok pokoknya!",review,1,gemini
124,"Nyesek banget rasanya, tokped ubah lagi kayak dulu, obat keras tetap pakai resep dokter atau konsul dokter tapi biarin bisa dibuka dulu halaman obatnya biar bisa baca ulasan produk dan toko. Yang sekarang g bisa dibuka hrs chat dokter dlu dan setelah dapat resep malah g muncul apotek yg dipilih. malah muncul apotek yg lain. males dah pakai tokped. ribet boleh tp jgn sampai apotek yg udh dipilih malah g muncul. Aplikasi penipu nih kalau kayak gini terus.",review,1,gemini
125,"Biasa aja sih sebenarnya, ini kenapa ya, setiap dapet voucher dan masuk halaman cekout pasti error, padahal jaringan gaada masalah, udah di update masih aja kayak gitu terus, keburu voucher hangus, tolong tokped diperbaiki masalah ini. Ya semoga ke depannya bisa ditingkatkan lagi lah.",review,1,gemini
126,"Gak habis pikir sama sistemnya, BADJINGAN, paket pesan tanggal 16 mei, lalu belum sampai hingga tanggal 27 mei, malah paket katanya sudah dikembalikan ke penjual, yaudah aku biasa saja gara-gara barang cod, tetapi paket malah datang dan ternyata paket yang di terima sudah terbuka dan isinya kosong, padahal di lacak Tokopedia barang sedang di return ke penjual Nyesel banget sumpah!",review,1,gemini
127,"Makin ke sini kok makin parah ya, Tokopedia tolong perbaiki sistem upload video komplain. Tahun 2026 tapi batas upload masih banget kecil sekitar 20MB, padahal kamera HP sekarang otomatis menghasilkan video berukuran besar. Pembeli jadi kesulitan upload bukti kerusakan dengan jelas dan harus kompres berkali-kali sampai kualitas video menurun. Mohon batas upload diperbesar atau disediakan fitur kompres otomatis agar proses komplain lebih mudah dan ga merugikan pembeli. Bikin males belanja kalau kayak gini terus.",review,1,gemini
128,"Asli ini mengecewakan banget, woii ini hubungin nya dimana sihh?? saldo penjualan ku berminggu gak balik, barang kejual tp duit ga masuk. AKU HUBUNGI TOKOPEDIA TDK ADA YG RESPON, Sampe akhirnya Aku kena Customer Service TOKPED palsu dan aku kena scamm duit hilang.. cuma gara"" TOKOPEDIA GD YG BISA DIHUBUNGI malah aku yang kena tipu lagi sama Customer Service Palsu TANGGUNG JAWAB INI GIMANA Tolong diperbaiki dong, jangan merugikan konsumen gini!",review,1,gemini
129,"Sumpah kecewa berat, pelayanannya buruk banget, gw langganan tokped plus 150rb sebulan dijanjikan benefitnya dapet voucher 500rb, gw gunakan untuk belanja tapi pesanan terbatalkan oleh sistem,pesanan batal voucher 500rb ga kembali ke akun gw gw minta kembali hak gw ke costumer service center tapi sudah lebih dari 1 Minggu kasus ga ada kejelasan,malah suruh sabar terus!!!!! duit 150rb hangus benefit 500rb ga kembali juga!!!! PELAYANANNYA JELEK! harga pun di markup! mending pindah ke apk Oren dah!!!!!!!! Bener-bener kacau pelayanannya.",review,1,gemini
130,"Sumpah ya... banyak kurirnya GK mau anter paket kususnya wilayah Cirebon , aku kasih 1 bintang aku GK mau belanja lagi di Tokopedia kurirnya GK amanah , kurirnya sengaja alasan pembeli pdhl pembeli nunggu kiriman dari pagi sampe MLM Kecewa berat!",review,1,gemini
131,"Parah banget sih ini, semenjak merger sama tiktod jadi rusak, harganya ga ngotak, naeknya bisa sampe ratusan ribu, harga awal 630.000 dikeranjang bisa2nya jadi 721.000, najis. harga barang lain 205.000 kenapa jadi 300.000 lebih ? najis, ga bakalan berkah Kapok banget, gak mau pake lagi!",review,1,gemini
132,"Aduh, bener-bener bikin emosi. gak habis pikir sama Tokopedia. pas mau kembalikan barag tertera geratis . pas kurirnya j&t ambil barag yg mau di kembalikan . kurirnya mintak ongkos penjemputan 12 rb. barag yg di kembalikan senilai 32 RB. parah memang . kenapa kl kena biaya ga di cantumkan pas mau pilih jemput kurirnya . kenapa harus ada tulisan geratis . kurirnya bad attitut Kecewa pol, kapok pokoknya!",review,1,gemini
133,"Kecewa parah asli, maaf gw mau menanyakan kenapa terkadang gabisa melacak pesanan instan gw, dan MOHON UNTUK DITINGKATKAN UNTUK PELAYANANNYA TOKOPEDIA CARE NYA, GW MAU NANYA KE TOKOPEDIA CARE MALAH SAMA CHAT BOT GA DIARAH²IN, MOHON UNTUJ DITINDAK LANJUTI Aplikasi penipu nih kalau kayak gini terus.",review,1,gemini
134,"Nyesek banget rasanya, sumpah mengecewakan, masa mau co gabisa gara gara pake voucher pengguna baru sama gratis ongkir, pdhl belum ada 10 menit akunya dibuat klo co ga pake voucher baru bisa, ya kalo gitu mending gausa dikasih voucher si klo dipake aja gbisa buat tokped perbaiki lgi dong sistemnya masa perusahaan gede jelek gini Jangan sampai deh kalian ngalamin juga.",review,1,gemini
135,Bener-bener kapok deh. pertama pake bikin kecewa parah. pesanan gw TDK direspon 2 hari oleh seller. ketemu toko seller OFF. pihak Tokopedia harusnya menghilangkan toko2 yang sudah lama OFF. bikin masalah saja dgn pembeli Nyesel banget sumpah!,review,1,gemini
136,"Gak habis pikir sama sistemnya, kecewa parah, proses pengembalian dana refund ke rekening lama sekali sdh 6jam blm masuk² ke rekening statusnya masih dlm proses review. Padahal sebelumnya pernah juga bgni bisa langsung masuk tanpa nunggu, tapi giliran nominalnya lumayan malah lama banget blm masuk² juga ke rekening. Tlng di bantu percepat proses pencairannya jgn buat pengguna merasa gak tenang karna uangnya terlalu lama gantung di sistem kalian. Bikin males belanja kalau kayak gini terus.",review,1,gemini
137,"Makin ke sini kok makin parah ya, chat cutomer live dengan agen aja lama untuk pengembalian dana dan rata rata respon penjual nya juga lama padahal kita juga butuh cepet parah gitu pelayanannya customer terbaik sedangkan pengmbalian dan sudah di kasih data pribadi aja juga gak langsung tolong di perbaiki sistem nya massa kalah dengan yg lain Tolong diperbaiki dong, jangan merugikan konsumen gini!",review,1,gemini
138,"Asli ini mengecewakan banget, awalnya minat gara-gara ada promo diskon besar sebagai pengguna baru (voucher) ... eh udah mau check out ternyata bohongan... 😅 voucher ga bisa di klaim gara-gara ga sesuai syarat, yg ga disebutkan syarat apa yg ga sesuai. Dah lah ....uninstall kembali ke shopee aja kalo gini. Bener-bener kacau pelayanannya.",review,1,gemini
139,"Sumpah kecewa berat, BUAT PEMBELI YG RUMAHNYA DI LOBANG SEMUT HARAP MENCANTUMKAN ALAMAT SEDETAIL MUNGKIN/MENGETIK NOMOR TELPON DI ALAMAT, KARNA PENGIRIMAN DARI GOJEK DRIVER GA BISA TELPON CUSTAMER BY APK KARNA SISTEMNYA BUSUK, UTK MENGHINDARI RETURN KE TOKO DAN BARANG HILANG Kecewa berat!",review,1,gemini
140,"Sumpah ya... harga hampir 2x lebih mahal dari official store marketplace lain. Tersedia banyak voucher tapi ga bisa dipakai. mau cek out voucher terpakai tapi setelah pencet bayar langsung tertulis harga asli tanpa voucher barang/ongkir Kapok banget, gak mau pake lagi!",review,1,gemini
141,"Parah banget sih ini, tolong lah kn aku pengguna baru.. otomatis produk ny pd ke potong tu harga nya misal dri 11 rb pas mau co lngsng jdi 100 rban,lebih MAHAL ONGKIR tolong untuk pengguna baru dikasih gratis ongkir,pdhl apk Oren engga gini dehh Kecewa pol, kapok pokoknya!",review,1,gemini
