object_id,text,text_type,label,ai_model,validation_status
news_249,"INFO NASIONAL Wakil Ketua MPR RI Prof. Dr. Ir. H. Fadel Muhammad menyampaikan bahwa dirinya bercita-cita dan ingin mewujudkan Gorontalo sebagai Kawasan Lumbung Pangan dalam lingkup provinsi dan lebih luas lagi mampu berkontribusi secara nasional. Hal itu dia sampaikan saat meninjau PT Charoen Pokphand Indonesia (CPI) Plant Gorontalo, di Desa Pongongaila, Kecamatan Pulubala, Gorontalo, Selasa 7 Maret 2023.Saya meninjau ke pabrik untuk mengetahui secara detil dan langsung gambaran produksi jagung Gorontalo,"" kata Fadel yang didampingi Kepala Dinas Pertanian Provinsi Gorontalo Rahmat.Dari penjelasan PT CPI, Fadel Muhammad mengetahui bahwa bahan baku utama pabrik yakni jagung, dibeli langsung dari para petani di berbagai Kabupaten di Gorontalo hingga Sulawesi Tengah dan Sulawesi Utara. Bahkan, pabrik juga menerima dan membeli jagung yang dibawa petani memakai karung dengan transportasi motor, masuk ke pabrik.Sejak mulai beroperasi tahun 2020 hingga saat ini, pabrik telah membeli sekitar 177 ribu ton jagung rakyat dengan harga yang dirasakan Fadel cukup baik. ""Saya berkeliling melihat-lihat kegiatan pabrik secara langsung, pabrik beroperasi menggunakan sistem otomasi berteknologi tinggi untuk mengeringkan jagung. Bahkan, mampu menerima sampai 1000 ton jika sedang musim.Menurutnya, hal ini berbeda dengan sebelum ada pabrik, masyarakat petani mengeringkan jagungnya hanya mengandalkan terpal dan panas matahari. Dengan adanya pabrik seperti ini, lanjut Fadel Muhammad, semestinya Gorontalo bisa menghasilkan produksi jagung lebih besar lagi, baik dari sisi kualitas dan kuantitas.""Namun, memang ada kendala saat ini seperti benih/ bibit sampai pupuk yang terbatas dan juga mahal. Tapi, alhamdulillah PT CPI melalui program kemitraannya dengan para petani, membantu penyediaan bibit jagung dan insektisida yang bagus,"" ujar Senator dapil Gorontalo ini.Fadel Muhammad mendorong PT CPI agar ke depan, memperluas bantuan kepada mitra taninya dengan menyediakan bibit dan pupuk yang bagus. Bibit yang berkualitas harus bisa didapatkan para petani. Ini penting, sebab dengan bibit yang bagus maka produksi jagung akan berkualitas juga.Pemerintah pusat dan daerah, juga diminta Fadel Muhammad untuk mengelola dengan baik bibit dan pupuk subsidi untuk rakyat. Jika subsidi bibit dan pupuk itu ternyata kurang maksimal dinikmati rakyat dan kurang merata, maka harus dicari mekanisme lain. Seperti, membeli bibit dan pupuk non subsidi.""Soal harga, nanti kita akan mengupayakan bekerjasama dengan lembaga keuangan pemberi kredit sepert BRI, agar mempermudah petani mendapatkan kredit lunak,"" tambahnya.Sebagai tindak lanjut rencana untuk menjadikan Gorontalo sebagai lumbung pangan nasional, kata Fadel, akan digelar pertemuan dan diskusi tingkat nasional di Gorontalo, bersama Menteri Pertanian RI dan stakeholder jagung termasuk pelaku industrinya. Tujuan utamanya, agar masyarakat kembali bersemangat bertani jagung di Gorontalo.""Saya akan coba bicarakan hal ini langsung dengan PJ Gubernur Gorontalo, mudah-mudahan lancar. Pada intinya, kita sama-sama bersinergi, bekerja sama ingin secara sistematik bisa menaikkan kuantitas dan kualitas produksi jagung di Gorontalo,"" ujar dia.",news_article,0,human,human
news_22,"INFO NASIONAL - Upaya pengembangan pariwisata di kawasan timur Indonesia merupakan langkah strategis dalam rangka pemerataan pembangunan di tanah air. Wakil Ketua MPR RI, Lestari Moerdijat, mengatakan, berbagai pusat pertumbuhan ekonomi di kawasan timur Indonesia harus terus direalisasikan.""Sektor pariwisata sebagai salah satu sektor yang potensial di kawasan itu diharapkan mampu menjadi akselerator pemerataan pembangunan,"" kata Lestari, Sabtu, 4 Maret 2023.Pada ajang East Indonesia Investment Summit 2023 di Makassar, Sulawesi Selatan (Sulsel), Jumat, 3 Maret 2023, Menteri Pariwisata dan Ekonomi Kreatif Sandiaga Uno menargetkan investasi US$ 100 juta dari sektor pariwisata di kawasan timur Indonesia. Target itu berpotensi menciptakan 4,4 juta lapangan kerja baru.Sejumlah destinasi wisata super prioritas ada di Indonesia timur. Destinasi itu antara lain Likupang (Sulawesi Utara), Mandalika (NTB), dan Labuan Bajo (NTT).Menurut Lestari, dorongan untuk meningkatkan investasi di kawasan timur Indonesia selain untuk mengejar target sektor pariwisata nasional sekaligus untuk merealisasikan pemerataan pembangunan di tanah air.Apalagi, Rerie sapaan akrab Lestari melanjutkan, tren peningkatan aktivitas pariwisata mulai dirasakan. Catatan Kemenparekraf per Januari 2022 terdapat pertumbuhan perjalanan wisata global ke Indonesia sebesar 152 persen jika dibandingkan dengan capaian Januari 2021.Pada 2022 Jumlah wisatawan mancanegara yang datang ke Indonesia mencapai 5,47 juta orang dan tahun 2023 ditargetkan mampu mencapai 7,4 juta orang. Rerie yang juga anggota Komisi X DPR RI dari Dapil II Jawa Tengah itu, sangat berharap sejumlah target itu dapat dicapai lewat penguatan kolaborasi para pemangku kepentingan dari tingkat pusat hingga daerah serta masyarakat.Selain itu dukungan pihak swasta, menurut Anggota Majelis Tinggi Partai NasDem ini, juga sangat diperlukan dalam rangka memperkuat sektor pendukung seperti sarana transpotasi dan akomodasi. Sehingga, berbagai upaya untuk mendorong investasi dari pihak swasta harus dilakukan, tentunya dengan skema yang saling menguntungkan.Rerie pun berharap sejumlah program yang direncanakan pemerintah dapat segera direalisasikan, agar dampak dari program tersebut dapat segera dirasakan oleh masyarakat. (*)",news_article,0,human,human
news_356,"Komisi Pemberantasan Korupsi ( KPK ) bakal menyerahkan temuan 134 pegawai pajak yang memiliki saham di 280 perusahaan ke Kementerian Keuangan ( Kemenkeu ) besok. Deputi Pencegahan dan Monitoring KPK Pahala Nainggolan mengatakan telah berkomunikasi dengan Sekretaris Jenderal Kemenkeu saat menghadiri acara Penandatanganan Komitmen Pelaksanaan Aksi Pencegahan Korupsi 2023-2024 di Kementerian PPN/Bappenas RI, Kamis (9/3). ""Tadi dengan pak Sekjen udah bisik-bisik 'Nanti saya kasih angkanya,' gitu. (Menyerahkan temuan ke Kemenkeu) Mungkin besok paling. Sudah ada Excel-nya,"" ujar Pahala saat ditemui usai acara. Lembaga antirasuah sebelumnya menemukan 134 pegawai pajak memiliki saham di 280 perusahaan. KPK bakal menyampaikan temuan tersebut kepada Kemenkeu. Selain itu, KPK juga memeriksa profil dan kekayaan para pegawai pajak tersebut. Adapun KPK mendalami apakah di antara perusahaan itu merupakan jenis perusahaan konsultan pajak. ""Tercatat bahwa 134 pegawai pajak itu ternyata punya saham di 280 perusahaan. Khusus data ini, kita dalami 280 perusahaan ini yang berisiko kalau perusahaannya konsultan pajak. Pekerjaan saya pegawai pajak tapi saya punya saham di konsultan pajak. Itu yang kita dalami,"" jelas Pahala dalam update klarifikasi Laporan Harta Kekayaan Penyelenggara Negara (LHKPN) di Gedung Merah Putih KPK, Rabu (8/3). Pahala menyebut menurut analisis database LHKPN, wajib lapor yang mempunyai saham di perusahaaan, hanya mencantumkan nilai sahamnya saja. Ia mengatakan padahal, perusahaan tempat wajib pajak menaruh saham bisa memiliki aset besar, penghasilan besar, dan utang besar. Namun, hal itu tidak tercatat di LHKPN. Pahala menjelaskan kepemilikan saham didominasi tercatat dengan nama istri. Sedangkan jenis perusahaannya sedang didalami oleh KPK. Sejauh ini, jenis perusahaan yang ditemukan disebut bervariasi. Namun, perusahaan konsultan pajak adalah yang paling berisiko. Hal itu karena risiko menjadi pegawai pajak adalah berhubungan dengan wajib pajak. Dengan demikian, pegawai pajak berisiko menerima sesuatu dengan wewenangnya. Pahala menjelaskan proses penerimaan langsung melalui transfer akan terlihat di rekening bank para pegawai pajak. Sedangkan penerimaan lewat perusahaan tidak terlihat di LHKPN.",news_article,0,human,human
news_221,"TEMPO.CO,Jakarta Mantan Direktur Pemeriksaan dan Penagihan Direktorat Jenderal (Ditjen Pajak), Angin Prayitno Aji, yang pernah terjerat kasus suap pajak mengaku kenal dengan Rafael Alun Trisambodo.""Tahu, hanya mengenal sebagai pegawai pajak,"" ujar dia usai menjalani sidang di Pengadilan Negeri Jakarta Pusat, Selasa 7 Februari 2023.Namun, ia membantah memiliki hubungan dengan Rafael Alun Trisambodo. Laporan Majalah Tempo pada Ahad 5 Maret 2023 menyebut adanya kedekatan antara Rafael Alun dengan Angin Prayitno yang merupakan lulusan Sekolah Tinggi Akuntansi Negara (STAN) angkatan tahun 1981 disebut-sebut sebagai mentor Rafael Alun.Kasus Angin PrayitnoDiketahui, Angin kini menjadi terdakwa kasus tindak pidana pencucian uang (TPPU) dan gratifikasi terkait pengurusan pajak di Ditjen Pajak.Sebelumnya, Angin Prayitno Aji pernah terjerat kasus suap pajak terkait dengan tiga pemeriksaan pajak di PT Gunung Madu Plantations, PT Bank Pan Indonesia Tbk, dan PT Jhonlin Baratama, seperti dikutip Tempo, Selasa, 20 September 2022.Kasus Angin bermula pada Oktober 2017. Konsultan PT Gunung Madu Plantations, Aulia Imran Maghribidan Ryan Ahmad Ronas, bertemu dengan dua pejabat Ditjen Pajak, Wawan Ridwan dan Alfred Simanjuntak.Dalam pertemuan saat itu, Komisi Pemberantasan Korupsi (KPK) menduga Aulia dan Ryan meminta para pegawai pajak untuk mengurangi nominal pajak PT Gunung Madu. Mereka diduga menyiapkan uang Rp 30 miliar. Dari jumlah itu, KPK menduga Rp 15 miliar mengalir ke mantan pejabat Ditjen Pajak Angin Prayitno Ajidan Dadan Ramdani, mantan Kepala Subdirektorat Kerjasama dan Dukungan Pemeriksaan pada Ditjen Pajak.Selanjutnya: Untuk Kasus Bank Panin dan PT JhonlinSementara untuk kasus PT Bank Pan Indonesia Tbk (Bank Panin) dan PT Jhonlin Baratama, KPK menetapkan kuasa wajib pajak Bank Panin, Veronika Lindawati, dan konsultan pajak PT Johnlin Baratama, Agus Susetyo, sebagai tersangka. Deputi Penindakan KPK, Karyoto, menyatakan bahwa keduanya langsung ditahan usai menjalani pemeriksaan pada Kamis, 25 Agustus 2022.Veronika diduga ditunjuk oleh Direktur KeuanganBank PaninAhmad Hidayat untuk bertemu tim pemeriksa dari Ditjen Pajak. Saat itu, tim pemeriksa pajak sedang menelaah kekurangan bayar pajak Bank Panin untuk tahun 2016.Pada 2018, Veronika diduga menemui tim itu dan meminta supaya besaran nilai pajak yang harus dibayar Panin hanya Rp 300 miliar. Dia menjanjikan memberi uang Rp 25 miliar kepada tim pemeriksa pajak.Tim pemeriksa kemudian menyampaikan tawaran itu kepada Angin Prayitno Aji yang saat itu menjabat Direktur Pemeriksaan dan Penagihan Ditjen Pajak.Angin Prayitno Aji diduga menyetujui, kata Karyoto. Dari janji Rp 25 miliar, Veronika baru membayar Rp 5 miliar kepada tim pemeriksa pajak.Sementara, Agus Susetyo sebagai kuasa dariPT Jhonlin Baratamadiduga mendapatkan tugas dari Direktur Keuangan Jhonlin Fahruzzaini untuk mengurus proses pemeriksaan pajak. Pada Maret 2019, Agus mendatangi gedung Ditjen Pajak.Kepada tim yang mengurus pajak perusahannya, Agus diduga meminta agar besaran nilai pajak Jhonlin dikurangi. Dia menjanjikan uang Rp 50 miliar apabila keinginannya dikabulkan. Angin pun menyetujui tawaran itu.Ditjen Pajak menerbitkan Surat Ketetapan Pajak Kurang Bayar untuk Jhonlin pada 2016 sebesar Rp 70 miliar. Surat Ketetapan Pajak Lebih Bayar sebanyak Rp 59,9 miliar untuk tahun 2017.Dari komitmen sebesar Rp 50 miliar yang direalisasikan hanya Rp 40 miliar, kata Karyoto.Vonis penjara 9 tahun dan denda Rp 500 jutaPada 4 Februari 2022, Ketua Majelis Hakim Pengadilan Tindak Pidana Korupsi Jakarta Pusat memvonis terdakwaAngin Prayitno dengan penjara selama 9 tahun.Terdakwa Angin Prayitno Aji divonis berupa pidana penjara selama 9 tahun dikurangi selama terdakwa berada dalam tahanan dan denda sebesar Rp 500 juta subsider 3 bulan kurungan. Sementara, eks Kepala Sub Direktorat Kerja Sama dan Dukungan Pemeriksaan Ditjen Pajak, Dadan Ramdani divonis pidana penjara selama 6 tahun dikurangi selama terdakwa berada dalam tahanan dan denda Rp 300 juta subsider 2 bulan kurungan.Keduanya juga diminta untuk membayar pidana uang pengganti.Keduanya disebut KPK menerima uang atau suap pajak sebesar Rp 15 miliar dan 4 juta dolar Singapura (sekitar Rp 42,17 miliar) terkait dengan tiga pemeriksaan pajak di PT Gunung Madu Plantations, PT Bank Pan Indonesia Tbk, dan PT Jhonlin Baratama.MOH KHORY ALFARIZI | MIRZA BAGASKARAPilihan Editor:Daftar Pejabat Ditjen Pajak Berharta Fantastis, Teranyar Rafael Alun TrisambodoIkuti berita terkini dari Tempo di Google News, klik di sini.",news_article,0,human,human
news_581,"TEMPO.CO, Jakarta - Komisi Pemberantasan Korupsi akan memperbaiki sistem dan mekanisme Laporan Harta Kekayaan Pejabat Negara (LHKPN)bagi para penyelenggara negara. Sebab, KPK menyebut masih banyak celah sehingga banyak temuan laporan LHKPN yang tidak sesuai dengan kenyataan.Deputi Pencegahan dan Monitoring KPK Pahala Nainggolan mengatakan salah satu yang direncanakan adalah mengubah batasan pegawai negara yang wajib lapor LHKPN. Sehingga, nantinya pegawai biasa bisa diberlakukan wajib lapor nantinya.""Pasti, tahun ini mau revisi. Yang pertama kami ingin ternyata level tertentu penyelenggara eselon I dan II, kami ingin bawah lagi,"" kata Pahala saat ditemui di gedung Bappenas, pada Kamis, 9 Maret 2023.Pahala mencontohkan kasus pejabat pajak Rafael Alun Trisambodo. Ia menyebut Rafael Alun sudah mulai mengumpulkan kekayaan sejak sebelum dia menjadi seorang wajib lapor.""Kami ingin merevisinya lebih bawah lagi, jangan eselon I dan eselon II. Pegawai biasa pun kalau ada potensi itu, kami suruh wajib lapor,"" ujar Pahala.Selain itu, Pahala mengatakan tidak semua pegawai biasa akan diberlakukan wajib lapor. Ia menyebut indikatornya adalah posisi yang berkaitan dengan sektor pelayanan publik.Pahala juga mengatakan ada beberapa lembaga yang diusulkan untuk diberlakukan mekanisme wajib lapor yang baru tersebut. Ia menjelaskan lembaga yang diusulkan akan memiliki singgungan langsung dengan masyarakat.""Beberapa, misal pertanahan, pengadilan, kan dia hubungannya nggak langsung ke hakim, ada panitera. Kami lihat kalau ada potensi itu perubahan yang ingin kita bikin,"" ujar dia.Aturan wajib lapor LHKPN diatur dalam Undang-undang 28 tahun 1999 tentang Penyelenggara Negara yang Bersih dan Bebas dari Korupsi, Kolusi dan Nepotisme. Di situ disebutkan setiap penyelenggara negara berkewajiban untuk melaporkan dan mengumumkan kekayaannya sebelum dan setelah menjabat.LHKPN pejabat negara menjadi sorotan masyarakat belakangan ini. Sejumlah pejabat Kementerian Keuangan diketahui mempunyai harta jumbo dan transaksi keuangan mencurigakan.Pilihan Editor:KPK Temukan Pegawai Pajak Punya Saham di 2 Perusahaan Konsultan Pajak",news_article,0,human,human
news_31,"**PDIP dan PPP Rutin Berdialog, Hasto Klaim Komunikasi Politik Berjalan Lancar**

**JAKARTA** – Partai Persatuan Pembangunan (PPP) dan Partai Demokrasi Indonesia Perjuangan (PDIP) menegaskan komunikasi politik antara keduanya berjalan intensif dan rutin. Hal ini disampaikan Sekretaris Jenderal PDIP, Hasto Kristiyanto, guna merespons pertemuan terbaru antara Ketua Dewan Pertimbangan PPP, Romahurmuziy (Rommy), dengan dirinya di kantor DPP PDIP, Menteng, Jakarta Pusat.

Hasto membenarkan pertemuan yang terjadi pada 1 Maret 2023 itu. Ia menekankan bahwa dialog dengan PPP bukanlah hal yang luar biasa, mengingat kantor kedua partai berdekatan. ""Kita kan saling bertemu dengan PPP, apalagi kita tetangga. Tinggal ketok pintu tetangga, kita bertemu,"" ujar Hasto dalam keterangannya, Senin (6/3/2023).

Lebih lanjut, Hasto menjelaskan bahwa komunikasi tersebut merupakan bagian dari rutinitas PDIP dengan berbagai partai lainnya, termasuk Partai Golkar, Partai Amanat Nasional (PAN), Partai Gerindra, dan Partai Kebangkitan Bangsa (PKB). Ia menyebut dialog aktif ini menunjukkan tidak adanya masalah serius di antara mereka.

Menjelang Pemilihan Presiden 2024, Hasto mengaku PDIP tidak terburu-buru dalam menentukan koalisi. Partai berlambang banteng itu lebih mengutamakan kesesuaian ideologi, platform, dan visi ke depan. ""Kalau terhadap partai yang sukanya impor, ini nggak cocok buat PDIP,"" tegasnya, merujuk pada prinsip kerja sama partainya.

Sejalan dengan itu, DPP PDIP berencana melanjutkan safari politiknya awal Maret 2023. Ketua DPP PDIP, Said Abdullah, menyatakan rombongan yang dipimpin Puan Maharani diagendakan menemui ketua umum PAN dan PPP sebagai bagian dari pendekatan intensif menjelang pesta demokrasi.",news_article,1,MiMo-V2.5 Free,accepted
news_29,"**Pemerintah Dituding ""Acak-acakan"" Tangani Korban Kebakaran Depo Plumpang, Anggota DPR PKS Minta Jokowi Tegur Luhut**

**JAKARTA** – Anggota Komisi Energi DPR RI dari Fraksi Partai Keadilan Sejahtera (PKS), Mulyanto, mengkritik keras koordinasi pemerintah dalam penanganan korban kebakaran Depo Pertamina Plumpang, Jakarta Utara. Menurutnya, terjadi kebingungan di masyarakat akibat perbedaan pernyataan antarpejabat tinggi negara mengenai nasib warga sekitar depo.

Mulyanto menyoroti pernyataan Menteri Koordinator Bidang Maritim dan Investasi, Luhut Binsar Pandjaitan, yang berencana memindahkan permukiman warga. Padahal, beberapa hari sebelumnya, Wakil Presiden Ma'ruf Amin bersama Menteri BUMN Erick Thohir justru menyatakan akan memindahkan Depo Pertamina ke lahan milik Pelindo.

""Pemerintah jangan simpang-siur dan berbeda-beda dalam bersikap dan mengambil kebijakan. Harusnya ditentukan dulu sikap resmi pemerintah. Jangan seperti sekarang di mana pernyataan Wapres dan Menko Marves bertolak belakang,"" tegas Mulyanto dalam keterangannya, Rabu (8/3/2023).

Politikus PKS itu juga meminta Presiden Joko Widodo (Jokowi) untuk menegur Luhut Binsar Pandjaitan. Mulyanto menilai pernyataan Luhut telah melampaui kewenangannya dan secara etika politik tidak pantas menentang arahan Wakil Presiden.

""Secara etika politik sikap ini termasuk kurang ajar. Pernyataan Luhut ini sudah keluar dari jalur dan membuat masyarakat di sekitar Depo Plumpang semakin resah,"" tambah Mulyanto, menekankan bahwa arogansi yang diperlihatkan Luhut sudah kelewat batas.

Kritik ini muncul pasca kebakaran besar di Depo Pertamina Plumpang pada Jumat malam, 3 Maret 2023, yang menyebabkan banyak korban jiwa dan luka serta merembet ke permukiman warga sekitar.",news_article,1,Gemini Free,accepted
news_13,"**Judul: Demokrat Nilai Pertemuan Prabowo dan Surya Paloh sebagai Kolaborasi Lintas Koalisi**

**Lead:**  
Jakarta – Koordinator Juru Bicara DPP Partai Demokrat, Herzaky Mahendra Putra, menanggapi pertemuan antara Ketua Umum Gerindra Prabowo Subianto dan Ketua Umum NasDem Surya Paloh di Hambalang, Minggu, 5 Maret 2023. Menurutnya, pertemuan tersebut merupakan bentuk nyata kolaborasi lintas koalisi yang patut diapresiasi.

**Isi:**  
Herzaky menuturkan bahwa Koalisi Perubahan—yang digagas Demokrat, NasDem, dan PKS—terus membuka ruang komunikasi dengan koalisi lain. Ia menilai perbedaan pandangan politik dan pilihan capres tak seharusnya memutus silaturahmi. “Apalagi sesama partai di parlemen, soliditas harus diperkuat,” ujar Herzaky dalam keterangan tertulisnya.

Ia lantas menyoroti sejumlah ancaman demokrasi, seperti upaya menunda pemilu 2024 serta wacana mengubah sistem proporsional menjadi tertutup. Menurut Herzaky, semua bacapres dari masing-masing koalisi adalah petarung yang siap bertarung secara jujur dan adil. Ia percaya tak satu pun dari mereka akan tergoda mengembalikan Indonesia ke praktik demokrasi ala Orde Baru.

Ketua Umum Demokrat Agus Harimurti Yudhoyono (AHY) turut menekankan pentingnya komunikasi lintas partai. Ia mengingatkan bahwa kebhinnekaan sudah menjadi fondasi bangsa, sehingga menjaga dialog antarelite politik adalah keniscayaan. “Bangsa ini dibangun di atas kebersamaan berbagai suku, agama, dan budaya,” pungkasnya.",news_article,1,Big Pickle,accepted
news_340,"Jakarta, CNBCIndonesia - Pusat Pelaporan dan Analisis Transaksi Keuangan (PPATK) mengungkapkan, pencucian uang yang dilakukan oleh Pejabat Ditjen Pajak Eselon III Rafael Alun dilakukan secara terencana, struktural, dan melibatkan banyak pihak bak sindikat profesional. Hal ini diungkapkan oleh Koordinator Kelompok Hubungan Masyarakat PPATK M.NatsirKongahkepadaCNBC Indonesia, dikutip Kamis (9/3/2023). Rafael melibatkan jasa profesional pencucian uang, konsultan pajak, tenaga ahli hukum, hingga jasa berbadan hukum lainnya. ""Ada juga konsultan pajak. Jadi, memang menariknya di kasus ini pelaku menggunakan profesional money laundering,"" jelasnya. Jasa profesional money laundering yang dimaksud, yakni pencucian uang yang dilakukan oleh beberapa pihak tertentu dengan imbalan komisi atau bentuk lain sesuai perjanjian. ""Jadi para profesional ini background-nya macam-macam latar belakangnya ada akuntan, ahli hukum, ini yang engineering uang hasil kejahatan tadi. Jadi seolah-olah tampak sah, ini kan pencucian uang yang berusaha mengaburkan,"" ujar Natsir lagi. Natsir mengungkapkan, tidak semua profesional pencucian uang adalah tindakan pidana. Kendati demikian, profesional pencucian uang yang dipakai oleh Rafael Alun ini bisa terjerat dalam pasal suap atau gratifikasi. Seperti diketahui, PPATK menemukan adanya aliran dana sebesar Rp 500 miliar dari 40 rekening yang terkait dengan Rafael Alun. Ke-40 rekening tersebut diketahui milik Rafael dan keluarganya, serta individu dan badan usaha yang terkait dengan aktivitas eks pegawai pajak tersebut. Aliran dana Rp 500 miliar milik Rafael Alun tersebut, merupakan nilai mutasi rekening periode 2019 hingga 2023. Diketahui tidak semua aliran dana Rafael Alun tersebut digunakan untuk pencucian uang. Menurut temuan PPATK, aliran dana Rafael Alun juga digunakan untuk membeli kendaraan hingga berbelanja kebutuhan rutin lainnya. Atas temuan mencurigakan tersebut, PPATK memutuskan untuk memblokir ke-40 rekening tersebut. Adapun rekening yang diblokir ini terdiri dari rekening pribadi Rafael, istrinya, serta putranya Mario Dandy Satrio, dan perusahaan atau badan hukum. PPATK juga mendapat informasi dari masyarakat mengenai sosok dalam konsultan pajak yang terkait harta jumbo Rafael melarikan diri ke luar negeri. Belakangan, PPATK juga mengungkapkan bahwa Rafael Alun terlibat kongkalikong dengan salah satu orang atau wajib pajak yang sedang bermasalah dengan pajak. Hal ini juga sejalan dengan temuan Kementerian Keuangan. Irjen Kemenkeu Awan Nurmawan Nuh mengatakan pihaknya membentuk tiga tim. Pertama, tim eksaminasi harta kekayaan, jadi kita periksa laporan yang bersangkutan. Dalam tim ini, Itjen juga meneliti mendalam atas harta yang ada di media sosial, baik itu video, foto, dan sebagainya. Kemudian, tim kedua adalah tim penelusuran harta yang belum dilaporkan. Hasilnya, tim penelusuran harta menemukan terdapat hasil usaha sewa yang tidak sepenuhnya dilaporkan dalam harta kekayaan. Selain itu, Rafael diketahui tidak melaporkan sejumlah uang tunai dan bangunan yang dimiliki. Awan melanjutkan tim ketiga menemukan sebagian aset bahwa ada aset yang diatasnamakan pihak-pihak terafiliasi. ""Itu bisa orang tua, kakak, adik, teman, seperti itu,"" tegasnya. Dengan demikian, ketiga tim menemukan dugaan kuat adanya fraud di dalam kasus ini. Hasil temuannyaantara lain Rafael tidak menunjukkan integritas dan keteladanan dalam sikap perilaku ucapan dan tindakan kepada setiap orang dengan tidak melaporkan harta dan pembayaran pajak secara benar. ""Terbukti yang bersangkutan tidak menunjukkan integritas dan keteladanan dalam sikap perilaku ucapan dan tindakan kepada setiap orang baik di dalam maupun di luar kedinasan dengan tidak melaporkan LHKPN secara benar tidak patuh membayar pajak serta gaya hidup pribadi dan keluarga tidak sesuai atas kepatutan dan kepantasan sebagai ASN,"" jelasnya. Hal lain adalah tidak melaporkan harta kekayaan ke pejabat yang berwenang sesuai peraturan perundang-undangan. Rafael juga menjadi perantara yang menimbulkan konflik kepentingan terkait jabatannya. ""Terdapat informasi lain yang indikasikan adanya upaya saudara RAT menyembunyikan harta kekayaan dan sumber perolehannya,"" tegas Awan.",news_article,0,human,human
news_11,"**Judul:** Mabes Polri Selidiki Kebakaran Depo Pertamina; PDIP Seputar Manuver Penundaan Pemilu

**Lead:**
Seiring berjalannya investigasi kebakaran hebat di Depo Pertamina Plumpang, Mabes Polri kini secara resmi turun tangan. Di sisi lain, dinamika politik terkait putusan penundaan Pemilu 2024 kembali menjadi sorotan.

**Isi:**
Kepala Divisi Hubungan Masyarakat Mabes Polri, Irjen Dedi Prasetyo, memastikan tim laboratorium forensik (labfor) dan Inafis telah diterjunkan ke lokasi kejadian di Jakarta Utara. Tim gabungan yang beranggotakan sembilan personel ini akan berkoordinasi dengan Bareskrim dan Polda Metro Jaya untuk melakukan olah Tempat Kejadian Perkara (TKP).

""Langkah olah TKP dilakukan setelah proses HSE dari Pertamina clear,"" ujar Dedi pada Sabtu, 4 Maret 2023. Tim dilengkapi dengan toolkit kebakaran, drone, serta alat pengambil sampel abu untuk analisis. Selain menyelidik penyebab, Polri juga fokus pada evakuasi dan identifikasi korban melalui Tim DVI dan Inafis.

Sementara itu, dinamika politik nasional juga memanas. Sekretaris Jenderal PDIP, Hasto Kristiyanto, menyebut adanya ""manuver besar"" di balik putusan Pengadilan Negeri Jakarta Pusat yang sempat menunda Pemilu 2024. Pernyataan ini menambah lapisan ketegangan menjelang tahun politik, di tengah fokus publik yang masih tertuju pada tragedi Plumpang.

Polri sendiri kini mengamankan area sekitar lokasi kebakaran dan mendirikan posko tanggap darurat, termasuk untuk penanganan laporan orang hilang. Kedua isu besar ini—bencana dan politik—menjadi perhatian utama pembaca hingga pagi ini.",news_article,1,MiMo-V2.5 Free,accepted
